file,label
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\giwobcepvb.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bwvxqmolob.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\rsalptpmrc.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aegwmawqov.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bitlskxuct.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\chqfxmkwdq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ehtmhdbslm.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\spgzovqysj.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ifvpemzpuf.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\koowljkerd.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jiwlonxohi.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vrzpxnryrm.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mpjiuzojzc.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ifvbwbcnyj.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\czgnyrrkuq.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fnwnfnrbte.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nywoptxkwu.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\pctpdjneks.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fgxotqcyqh.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nufqxmyffp.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qwdktilbrk.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\arsayfybpz.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\rhncslawoz.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\cczcxkrrnj.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dxieksfyad.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\lkbpavasad.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\aikmehbtbm.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mgqlxlnize.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jlzckbmrbw.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\osqruujwxd.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bgycggxsky.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\djcuqtgccw.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\zwxefbpfee.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\snijmzqzux.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\giqncczwue.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\siwmglrdle.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mugpedpwbl.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mkxzfysiua.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jmqmljznhv.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cvovxjmzsl.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\slfwxkmdgo.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fwekcrqdak.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\afnhmtuuva.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\teehidqtii.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\tznkzweueh.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\tsqnshpqga.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\iubklilvdl.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ghutxxwjrs.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\pjibpowymk.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\aizcvzaxcj.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aysxspqqdm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\arjvscherh.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gnhbtnojfp.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\chkyctpgjr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\sppyyoqaey.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ayyuycuyxl.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\epphrlkqhp.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ieycmlnprv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\juhpgqxkwl.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ykgdmawthl.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qwdoikpbwm.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\smzplltnou.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fntpvkeksp.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\drvtugrrjx.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bbkwwrlwpb.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\owkrfyfxpw.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\akrebrefnz.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dasefuclrs.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mdsbvwfcwf.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cjgmkgfhnr.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\atuweqcvfa.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bgqnopotbe.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\asvheijspx.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\egcuyhyvsm.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xhsramepav.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kvdnaxkcbz.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dwxdhsacsk.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xzcexrifxq.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\uztttikeuj.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\deuqmhwoco.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\aljzaalpym.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bfsjasmdpd.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dufldddpbl.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\iavxqeuuxa.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gwmlawcreb.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nopjjvwwrg.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bokwfrmeyv.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mgnqkbtorj.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\cxobtfqqqo.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\khhsdtspvv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\htrkeemhkr.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\caedadzzml.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\csvfaepgno.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aurgosqhcy.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xarfrtqenk.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ayfohzyelj.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\tohrqjyter.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bxhitlorpq.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dcskqkepft.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bickzzulsq.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\efqidahvcx.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dtcemctlvr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xoocqckwwg.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\djotkztepz.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\brqcongpqi.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kdzawbgzwb.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\eagqnsbiyh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ecxdkuoeyh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dzgajtndul.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cukadnrzpo.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bhumkuzoeo.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\areepskxqp.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\drtulzvrde.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\chyajgtevi.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\hdrhwqbytu.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fjdunxauji.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dvfymgsmmd.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ylwljpzqhq.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bsuhgbshgt.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bpurwdafcq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bgebgmkxyc.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dqggmbpnwj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\duvihajlvv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\chwfrnpqbp.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\hsirdisoaf.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\krgtejyztc.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\axcasmwtjb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bswrobxrrf.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qrnmvmbqxo.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\uofwyzsldm.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cqjpvlbjiy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cpxdooypve.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vuihguvkdd.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\awqlgqazkz.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\papoalwbmv.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\djprkltmkl.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\drjkkdbcvc.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\atmhcvvjfs.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\czybtgfjtm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\doksubaxju.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jvkjkrdeok.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qwbpqfsdwy.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bjpnibwoid.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ytoqfjghfw.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bjkdnhyjoj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\brlfypwhcj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bhzhtdtuvz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bdqrsasbda.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\btmstjvczd.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\anukptetbd.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fnlqhlbltj.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\agilfnldve.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ykofirxynw.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cfybijtodh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\duleldhtno.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\blhgbioprk.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mivamcdkfj.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\tfbvbyliwh.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\acjjzzvzvg.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dwlgovxgwq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\echurwqdgu.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aolttdkcxv.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kxtlzlwfsa.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\axulmlkufx.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bcajvxttuv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\crzvmqszan.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\carukmrjjo.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\pvrncpaovg.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bhbkalayvx.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ckuvjbzeja.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\joxiekwyhw.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhpbcfmalj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cxmublbrkr.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cfpmeadviw.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\akjkqsvfzl.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\atcnenknyb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dfgwglcyiz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bgeeccvcjv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dggybitydu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cmhmrfjfna.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\boydzhuebj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bkbupkvksa.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\anwbliivax.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ahwhvnfqhj.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\owaxsjkxxe.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bwcajtxluy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cuwoemoaai.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\awldflynbc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\auyzbzzqpt.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qtudktftrc.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\awkzxzryod.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cchjntpryf.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\uxhmnhoege.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nqtlzuwvqt.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bsxznrgkpz.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\rfahyynkuf.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aspymrzpyt.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dffscprcuu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bwaesrrdhr.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\eawwblntbt.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bhgjhzlage.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bpuzvrjihz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\apnaakewce.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bnivhzpecz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bednaxvzbt.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bghgqeswsj.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\hwlizlhzjj.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dbdlybcefl.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\adfteyuomy.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nojgizgrbw.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bevijjvici.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\eegenfikbt.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bjwvvwewcc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cyvxriituc.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\akcijmdkaq.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dpihmcmpfq.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dmddxqzfgv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\amgcrtdght.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cwldadomaz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bysromjvhc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bcisypwgtf.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\uwgcitwggp.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cgrpueglup.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qmwqnrhhyl.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nanyjxjvlq.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aptqllaawb.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\eaigdemyfo.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\crbxbmyldj.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\aymwgrmlbt.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gwypcwesyg.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\edggkddtuv.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bseaalaspv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cmqryxvrjs.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\agdqwwrorz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bhhyypufqy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ctvgzogjqz.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ygyhurweua.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aeuxknmacb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\eaweencjhp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cwdkfjctcp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhfxzbuooo.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dwoiiugjic.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\elxelcwfkc.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gwpgbowzye.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\alcueoqbnp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dwlyuilqwp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cxybpbtpih.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aopgandqma.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vlpmiheura.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\alxpnosgtc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dontjoarqe.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ayqvfldwuf.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\blswnkmgtn.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bcpsomlspv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\klmaeumvul.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\abdxzlhagb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\abjvfvhtnp.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\znsntylmoo.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dwceebuwka.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dibgdfklfh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cjzarnrphr.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\agbfymrrhv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dnfeattxrj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dnhtodemdj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ahwduszjzf.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\civzmohmef.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cidzkctwby.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cboymxepfb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bcvzgovntj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dvecbxagzd.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\krxbkladav.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\adpobgciet.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dgheawmllp.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\lurwdsohbu.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\saormighvs.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\awgsrlznew.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ugskjblnmu.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ibkgonjbjz.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bhsmpxgdia.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dpzqzfnzrs.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\eelaraased.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\arudlrbjsm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cejgpvadjj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bmcpsjkjqv.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nmkvlryswx.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhjreaoqpt.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ygqzmkxuru.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\atomsspjbl.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\hplemlikjw.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bckuzhtwyt.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\odeuhkybmj.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aixkdvqcem.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bflarmyzne.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bxfxykencc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\davcjqoiiy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bffavsfxqi.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\btovwozcsm.mp4,REAL
